Exposure_ID,Customer_ID,Campaign_ID,Campaign_Exposure,Campaign_Response
EXP13164,CUST13164,C001,No,Neutral
EXP13165,CUST13165,C002,Yes,Neutral
EXP13166,CUST13166,C001,Yes,Neutral
EXP13167,CUST13167,C005,Yes,Negative
EXP13168,CUST13168,C001,Yes,Neutral
EXP13169,CUST13169,C003,No,Neutral
EXP13170,CUST13170,C003,Yes,Positive
EXP13171,CUST13171,C003,Yes,Neutral
EXP13172,CUST13172,C001,Yes,Neutral
EXP13173,CUST13173,C003,Yes,Positive
EXP13174,CUST13174,C003,No,Negative
EXP13175,CUST13175,C004,Yes,Neutral
EXP13176,CUST13176,C005,Yes,Positive
EXP13177,CUST13177,C004,Yes,Neutral
EXP13178,CUST13178,C003,Yes,Positive
EXP13179,CUST13179,C005,No,Negative
EXP13180,CUST13180,C001,Yes,Positive
EXP13181,CUST13181,C005,No,Positive
EXP13182,CUST13182,C002,Yes,Positive
EXP13183,CUST13183,C005,No,Negative
EXP13184,CUST13184,C005,Yes,Positive
EXP13185,CUST13185,C003,Yes,Positive
EXP13186,CUST13186,C004,Yes,Negative
EXP13187,CUST13187,C001,No,Positive
EXP13188,CUST13188,C003,Yes,Positive
EXP13189,CUST13189,C005,No,Negative
EXP13190,CUST13190,C004,Yes,Positive
EXP13191,CUST13191,C003,Yes,Neutral
EXP13192,CUST13192,C002,Yes,Positive
EXP13193,CUST13193,C003,Yes,Neutral
EXP13194,CUST13194,C004,No,Neutral
EXP13195,CUST13195,C001,No,Positive
EXP13196,CUST13196,C005,Yes,Positive
EXP13197,CUST13197,C004,Yes,Neutral
EXP13198,CUST13198,C001,Yes,Positive
EXP13199,CUST13199,C005,Yes,Positive
EXP13200,CUST13200,C004,Yes,Negative
EXP13201,CUST13201,C004,Yes,Positive
EXP13202,CUST13202,C004,Yes,Negative
EXP13203,CUST13203,C004,Yes,Positive
EXP13204,CUST13204,C005,No,Neutral
EXP13205,CUST13205,C002,No,Neutral
EXP13206,CUST13206,C001,Yes,Neutral
EXP13207,CUST13207,C002,Yes,Positive
EXP13208,CUST13208,C003,Yes,Neutral
EXP13209,CUST13209,C003,Yes,Positive
EXP13210,CUST13210,C001,Yes,Positive
EXP13211,CUST13211,C002,No,Neutral
EXP13212,CUST13212,C003,Yes,Positive
EXP13213,CUST13213,C002,No,Negative
EXP13214,CUST13214,C004,No,Positive
EXP13215,CUST13215,C002,No,Negative
EXP13216,CUST13216,C003,No,Positive
EXP13217,CUST13217,C001,No,Neutral
EXP13218,CUST13218,C005,Yes,Neutral
EXP13219,CUST13219,C005,Yes,Neutral
EXP13220,CUST13220,C005,Yes,Positive
EXP13221,CUST13221,C002,No,Neutral
EXP13222,CUST13222,C005,Yes,Negative
EXP13223,CUST13223,C001,Yes,Neutral
EXP13224,CUST13224,C002,No,Negative
EXP13225,CUST13225,C003,Yes,Neutral
EXP13226,CUST13226,C002,No,Neutral
EXP13227,CUST13227,C005,Yes,Neutral
EXP13228,CUST13228,C005,Yes,Negative
EXP13229,CUST13229,C005,Yes,Neutral
EXP13230,CUST13230,C002,Yes,Negative
EXP13231,CUST13231,C005,Yes,Positive
EXP13232,CUST13232,C005,Yes,Positive
EXP13233,CUST13233,C005,No,Negative
EXP13234,CUST13234,C002,Yes,Positive
EXP13235,CUST13235,C003,Yes,Positive
EXP13236,CUST13236,C005,Yes,Neutral
EXP13237,CUST13237,C002,Yes,Neutral
EXP13238,CUST13238,C002,Yes,Positive
EXP13239,CUST13239,C003,Yes,Positive
EXP13240,CUST13240,C005,No,Neutral
EXP13241,CUST13241,C001,Yes,Positive
EXP13242,CUST13242,C005,Yes,Neutral
EXP13243,CUST13243,C003,Yes,Negative
EXP13244,CUST13244,C001,No,Positive
EXP13245,CUST13245,C004,No,Neutral
EXP13246,CUST13246,C001,Yes,Positive
EXP13247,CUST13247,C004,No,Neutral
EXP13248,CUST13248,C001,Yes,Positive
EXP13249,CUST13249,C002,No,Negative
EXP13250,CUST13250,C001,Yes,Positive
EXP13251,CUST13251,C004,Yes,Negative
EXP13252,CUST13252,C002,Yes,Positive
EXP13253,CUST13253,C005,Yes,Positive
EXP13254,CUST13254,C004,Yes,Positive
EXP13255,CUST13255,C002,Yes,Positive
EXP13256,CUST13256,C003,No,Neutral
EXP13257,CUST13257,C002,Yes,Neutral
EXP13258,CUST13258,C001,Yes,Positive
EXP13259,CUST13259,C002,Yes,Positive
EXP13260,CUST13260,C001,Yes,Positive
EXP13261,CUST13261,C005,Yes,Positive
EXP13262,CUST13262,C004,Yes,Positive
EXP13263,CUST13263,C005,Yes,Positive
EXP13264,CUST13264,C003,Yes,Positive
EXP13265,CUST13265,C001,Yes,Positive
EXP13266,CUST13266,C001,Yes,Neutral
EXP13267,CUST13267,C001,No,Neutral
EXP13268,CUST13268,C005,No,Negative
EXP13269,CUST13269,C003,No,Neutral
EXP13270,CUST13270,C003,Yes,Positive
EXP13271,CUST13271,C005,Yes,Negative
EXP13272,CUST13272,C004,Yes,Negative
EXP13273,CUST13273,C002,Yes,Positive
EXP13274,CUST13274,C005,Yes,Positive
EXP13275,CUST13275,C001,Yes,Positive
EXP13276,CUST13276,C005,Yes,Neutral
EXP13277,CUST13277,C001,No,Negative
EXP13278,CUST13278,C005,Yes,Negative
EXP13279,CUST13279,C001,Yes,Negative
EXP13280,CUST13280,C003,Yes,Negative
EXP13281,CUST13281,C005,Yes,Negative
EXP13282,CUST13282,C002,Yes,Positive
EXP13283,CUST13283,C003,Yes,Neutral
EXP13284,CUST13284,C004,Yes,Positive
EXP13285,CUST13285,C005,No,Neutral
EXP13286,CUST13286,C002,Yes,Positive
EXP13287,CUST13287,C005,Yes,Neutral
EXP13288,CUST13288,C004,No,Positive
EXP13289,CUST13289,C003,Yes,Positive
EXP13290,CUST13290,C004,Yes,Positive
EXP13291,CUST13291,C004,Yes,Neutral
EXP13292,CUST13292,C001,Yes,Positive
EXP13293,CUST13293,C003,Yes,Neutral
EXP13294,CUST13294,C003,Yes,Neutral
EXP13295,CUST13295,C004,Yes,Neutral
EXP13296,CUST13296,C001,Yes,Positive
EXP13297,CUST13297,C004,No,Neutral
EXP13298,CUST13298,C003,Yes,Positive
EXP13299,CUST13299,C001,Yes,Negative
EXP13300,CUST13300,C002,Yes,Positive
EXP13301,CUST13301,C003,Yes,Negative
EXP13302,CUST13302,C002,Yes,Positive
EXP13303,CUST13303,C004,Yes,Neutral
EXP13304,CUST13304,C002,Yes,Positive
EXP13305,CUST13305,C003,Yes,Neutral
EXP13306,CUST13306,C001,Yes,Neutral
EXP13307,CUST13307,C002,Yes,Negative
EXP13308,CUST13308,C002,Yes,Neutral
EXP13309,CUST13309,C005,Yes,Positive
EXP13310,CUST13310,C003,Yes,Positive
EXP13311,CUST13311,C003,Yes,Negative
EXP13312,CUST13312,C005,Yes,Positive
EXP13313,CUST13313,C001,No,Negative
EXP13314,CUST13314,C002,Yes,Neutral
EXP13315,CUST13315,C005,Yes,Neutral
EXP13316,CUST13316,C003,No,Neutral
EXP13317,CUST13317,C003,Yes,Positive
EXP13318,CUST13318,C002,Yes,Neutral
EXP13319,CUST13319,C002,No,Neutral
EXP13320,CUST13320,C003,Yes,Positive
EXP13321,CUST13321,C003,Yes,Positive
EXP13322,CUST13322,C003,Yes,Neutral
EXP13323,CUST13323,C003,Yes,Neutral
EXP13324,CUST13324,C004,Yes,Positive
EXP13325,CUST13325,C004,No,Negative
EXP13326,CUST13326,C003,Yes,Negative
EXP13327,CUST13327,C004,Yes,Negative
EXP13328,CUST13328,C004,Yes,Positive
EXP13329,CUST13329,C002,No,Neutral
EXP13330,CUST13330,C002,Yes,Neutral
EXP13331,CUST13331,C005,Yes,Positive
EXP13332,CUST13332,C001,Yes,Positive
EXP13333,CUST13333,C005,Yes,Neutral
EXP13334,CUST13334,C005,Yes,Neutral
EXP13335,CUST13335,C003,Yes,Neutral
EXP13336,CUST13336,C001,Yes,Positive
EXP13337,CUST13337,C001,Yes,Negative
EXP13338,CUST13338,C004,Yes,Positive
EXP13339,CUST13339,C004,No,Positive
EXP13340,CUST13340,C001,Yes,Negative
EXP13341,CUST13341,C001,No,Positive
EXP13342,CUST13342,C003,Yes,Positive
EXP13343,CUST13343,C003,Yes,Neutral
EXP13344,CUST13344,C004,Yes,Positive
EXP13345,CUST13345,C001,Yes,Neutral
EXP13346,CUST13346,C004,Yes,Positive
EXP13347,CUST13347,C003,Yes,Positive
EXP13348,CUST13348,C003,Yes,Negative
EXP13349,CUST13349,C001,Yes,Positive
EXP13350,CUST13350,C004,Yes,Positive
EXP13351,CUST13351,C003,No,Negative
EXP13352,CUST13352,C001,Yes,Negative
EXP13353,CUST13353,C002,No,Neutral
EXP13354,CUST13354,C004,Yes,Positive
EXP13355,CUST13355,C004,Yes,Positive
EXP13356,CUST13356,C003,No,Neutral
EXP13357,CUST13357,C005,Yes,Positive
EXP13358,CUST13358,C003,Yes,Positive
EXP13359,CUST13359,C002,Yes,Positive
EXP13360,CUST13360,C002,Yes,Positive
EXP13361,CUST13361,C003,Yes,Neutral
EXP13362,CUST13362,C003,Yes,Positive
EXP13363,CUST13363,C005,No,Neutral
EXP13364,CUST13364,C004,No,Neutral
EXP13365,CUST13365,C001,Yes,Positive
EXP13366,CUST13366,C001,Yes,Neutral
EXP13367,CUST13367,C005,Yes,Neutral
EXP13368,CUST13368,C003,No,Neutral
EXP13369,CUST13369,C002,Yes,Positive
EXP13370,CUST13370,C003,Yes,Negative
EXP13371,CUST13371,C004,No,Neutral
EXP13372,CUST13372,C003,No,Neutral
EXP13373,CUST13373,C005,No,Positive
EXP13374,CUST13374,C005,No,Positive
EXP13375,CUST13375,C002,No,Negative
EXP13376,CUST13376,C001,Yes,Positive
EXP13377,CUST13377,C001,Yes,Negative
EXP13378,CUST13378,C004,Yes,Neutral
EXP13379,CUST13379,C005,Yes,Positive
EXP13380,CUST13380,C005,No,Negative
EXP13381,CUST13381,C003,No,Neutral
EXP13382,CUST13382,C005,Yes,Positive
EXP13383,CUST13383,C005,Yes,Neutral
EXP13384,CUST13384,C001,Yes,Negative
EXP13385,CUST13385,C003,Yes,Positive
EXP13386,CUST13386,C003,Yes,Positive
EXP13387,CUST13387,C001,No,Negative
EXP13388,CUST13388,C002,Yes,Neutral
EXP13389,CUST13389,C002,Yes,Positive
EXP13390,CUST13390,C003,Yes,Positive
EXP13391,CUST13391,C001,Yes,Neutral
EXP13392,CUST13392,C004,Yes,Positive
EXP13393,CUST13393,C001,Yes,Positive
EXP13394,CUST13394,C002,Yes,Positive
EXP13395,CUST13395,C002,No,Neutral
EXP13396,CUST13396,C002,Yes,Positive
EXP13397,CUST13397,C003,No,Negative
EXP13398,CUST13398,C003,Yes,Positive
EXP13399,CUST13399,C002,Yes,Negative
EXP13400,CUST13400,C002,Yes,Neutral
EXP13401,CUST13401,C002,Yes,Neutral
EXP13402,CUST13402,C001,No,Neutral
EXP13403,CUST13403,C003,Yes,Negative
EXP13404,CUST13404,C001,Yes,Negative
EXP13405,CUST13405,C001,No,Neutral
EXP13406,CUST13406,C004,Yes,Positive
EXP13407,CUST13407,C003,Yes,Positive
EXP13408,CUST13408,C002,Yes,Neutral
EXP13409,CUST13409,C005,Yes,Positive
EXP13410,CUST13410,C004,No,Neutral
EXP13411,CUST13411,C005,Yes,Positive
EXP13412,CUST13412,C002,No,Neutral
EXP13413,CUST13413,C002,No,Neutral
EXP13414,CUST13414,C003,No,Positive
EXP13415,CUST13415,C005,Yes,Negative
EXP13416,CUST13416,C003,No,Negative
EXP13417,CUST13417,C003,No,Negative
EXP13418,CUST13418,C005,Yes,Negative
EXP13419,CUST13419,C001,Yes,Positive
EXP13420,CUST13420,C004,Yes,Positive
EXP13421,CUST13421,C003,No,Neutral
EXP13422,CUST13422,C005,Yes,Positive
EXP13423,CUST13423,C003,No,Neutral
EXP13424,CUST13424,C001,Yes,Neutral
EXP13425,CUST13425,C002,Yes,Neutral
EXP13426,CUST13426,C004,Yes,Positive
EXP13427,CUST13427,C005,Yes,Neutral
EXP13428,CUST13428,C005,Yes,Positive
EXP13429,CUST13429,C004,No,Neutral
EXP13430,CUST13430,C005,Yes,Neutral
EXP13431,CUST13431,C004,Yes,Negative
EXP13432,CUST13432,C003,Yes,Neutral
EXP13433,CUST13433,C001,No,Negative
EXP13434,CUST13434,C004,Yes,Negative
EXP13435,CUST13435,C005,Yes,Positive
EXP13436,CUST13436,C003,Yes,Positive
EXP13437,CUST13437,C005,Yes,Positive
EXP13438,CUST13438,C002,Yes,Neutral
EXP13439,CUST13439,C002,Yes,Positive
EXP13440,CUST13440,C003,Yes,Positive
EXP13441,CUST13441,C002,Yes,Negative
EXP13442,CUST13442,C003,Yes,Positive
EXP13443,CUST13443,C005,No,Positive
EXP13444,CUST13444,C001,Yes,Neutral
EXP13445,CUST13445,C001,Yes,Positive
EXP13446,CUST13446,C005,Yes,Positive
EXP13447,CUST13447,C005,Yes,Positive
EXP13448,CUST13448,C004,Yes,Positive
EXP13449,CUST13449,C001,Yes,Positive
EXP13450,CUST13450,C002,No,Positive
EXP13451,CUST13451,C002,No,Neutral
EXP13452,CUST13452,C005,Yes,Positive
EXP13453,CUST13453,C004,No,Neutral
EXP13454,CUST13454,C001,Yes,Neutral
EXP13455,CUST13455,C002,Yes,Neutral
EXP13456,CUST13456,C005,Yes,Neutral
EXP13457,CUST13457,C004,Yes,Neutral
EXP13458,CUST13458,C005,Yes,Positive
EXP13459,CUST13459,C001,Yes,Neutral
EXP13460,CUST13460,C001,No,Neutral
EXP13461,CUST13461,C002,Yes,Negative
EXP13462,CUST13462,C002,Yes,Positive
EXP13463,CUST13463,C003,Yes,Positive
EXP13464,CUST13464,C004,Yes,Positive
EXP13465,CUST13465,C003,Yes,Positive
EXP13466,CUST13466,C001,Yes,Neutral
EXP13467,CUST13467,C002,Yes,Positive
EXP13468,CUST13468,C002,Yes,Negative
EXP13469,CUST13469,C002,Yes,Positive
EXP13470,CUST13470,C001,No,Neutral
EXP13471,CUST13471,C005,No,Neutral
EXP13472,CUST13472,C001,Yes,Positive
EXP13473,CUST13473,C003,No,Neutral
EXP13474,CUST13474,C001,Yes,Positive
EXP13475,CUST13475,C004,Yes,Neutral
EXP13476,CUST13476,C005,Yes,Neutral
EXP13477,CUST13477,C005,Yes,Neutral
EXP13478,CUST13478,C004,No,Negative
EXP13479,CUST13479,C003,Yes,Positive
EXP13480,CUST13480,C002,Yes,Positive
EXP13481,CUST13481,C002,Yes,Neutral
EXP13482,CUST13482,C004,Yes,Neutral
EXP13483,CUST13483,C005,No,Neutral
EXP13484,CUST13484,C004,No,Neutral
EXP13485,CUST13485,C005,No,Negative
EXP13486,CUST13486,C003,No,Negative
EXP13487,CUST13487,C001,No,Positive
EXP13488,CUST13488,C005,No,Neutral
EXP13489,CUST13489,C005,No,Neutral
EXP13490,CUST13490,C005,No,Positive
EXP13491,CUST13491,C001,Yes,Negative
EXP13492,CUST13492,C002,Yes,Positive
EXP13493,CUST13493,C002,Yes,Positive
EXP13494,CUST13494,C002,Yes,Neutral
EXP13495,CUST13495,C005,Yes,Neutral
EXP13496,CUST13496,C005,Yes,Positive
EXP13497,CUST13497,C004,Yes,Positive
EXP13498,CUST13498,C002,No,Neutral
EXP13499,CUST13499,C003,No,Neutral
EXP13500,CUST13500,C005,Yes,Neutral
EXP13501,CUST13501,C004,No,Neutral
EXP13502,CUST13502,C003,No,Neutral
EXP13503,CUST13503,C005,No,Positive
EXP13504,CUST13504,C001,Yes,Negative
EXP13505,CUST13505,C003,Yes,Negative
EXP13506,CUST13506,C003,Yes,Positive
EXP13507,CUST13507,C003,Yes,Negative
EXP13508,CUST13508,C005,Yes,Neutral
EXP13509,CUST13509,C004,Yes,Positive
EXP13510,CUST13510,C001,Yes,Positive
EXP13511,CUST13511,C002,Yes,Negative
EXP13512,CUST13512,C005,Yes,Neutral
EXP13513,CUST13513,C002,No,Positive
EXP13514,CUST13514,C004,Yes,Neutral
EXP13515,CUST13515,C003,Yes,Positive
EXP13516,CUST13516,C005,No,Negative
EXP13517,CUST13517,C005,Yes,Positive
EXP13518,CUST13518,C003,Yes,Negative
EXP13519,CUST13519,C005,Yes,Positive
EXP13520,CUST13520,C001,No,Positive
EXP13521,CUST13521,C005,Yes,Positive
EXP13522,CUST13522,C005,Yes,Positive
EXP13523,CUST13523,C003,Yes,Positive
EXP13524,CUST13524,C005,Yes,Positive
EXP13525,CUST13525,C002,Yes,Positive
EXP13526,CUST13526,C005,Yes,Neutral
EXP13527,CUST13527,C002,Yes,Positive
EXP13528,CUST13528,C004,No,Negative
EXP13529,CUST13529,C002,No,Neutral
EXP13530,CUST13530,C005,No,Neutral
EXP13531,CUST13531,C005,Yes,Positive
EXP13532,CUST13532,C001,Yes,Positive
EXP13533,CUST13533,C004,Yes,Positive
EXP13534,CUST13534,C003,Yes,Positive
EXP13535,CUST13535,C001,No,Negative
EXP13536,CUST13536,C001,Yes,Positive
EXP13537,CUST13537,C002,Yes,Negative
EXP13538,CUST13538,C004,No,Neutral
EXP13539,CUST13539,C003,Yes,Negative
EXP13540,CUST13540,C002,Yes,Neutral
EXP13541,CUST13541,C001,Yes,Positive
EXP13542,CUST13542,C002,No,Negative
EXP13543,CUST13543,C004,No,Positive
EXP13544,CUST13544,C001,Yes,Positive
EXP13545,CUST13545,C001,Yes,Neutral
EXP13546,CUST13546,C005,Yes,Positive
EXP13547,CUST13547,C002,No,Negative
EXP13548,CUST13548,C001,Yes,Positive
EXP13549,CUST13549,C005,No,Positive
EXP13550,CUST13550,C004,Yes,Negative
EXP13551,CUST13551,C005,Yes,Negative
EXP13552,CUST13552,C002,Yes,Positive
EXP13553,CUST13553,C004,Yes,Positive
EXP13554,CUST13554,C005,Yes,Positive
EXP13555,CUST13555,C002,No,Neutral
EXP13556,CUST13556,C003,Yes,Positive
EXP13557,CUST13557,C004,Yes,Positive
EXP13558,CUST13558,C005,Yes,Positive
EXP13559,CUST13559,C001,No,Negative
EXP13560,CUST13560,C002,No,Negative
EXP13561,CUST13561,C004,Yes,Neutral
EXP13562,CUST13562,C002,Yes,Neutral
EXP13563,CUST13563,C003,No,Neutral
EXP13564,CUST13564,C005,Yes,Positive
EXP13565,CUST13565,C003,Yes,Positive
EXP13566,CUST13566,C005,No,Negative
EXP13567,CUST13567,C002,No,Negative
EXP13568,CUST13568,C005,Yes,Negative
EXP13569,CUST13569,C004,Yes,Neutral
EXP13570,CUST13570,C004,Yes,Positive
EXP13571,CUST13571,C003,No,Positive
EXP13572,CUST13572,C001,Yes,Neutral
EXP13573,CUST13573,C002,Yes,Positive
EXP13574,CUST13574,C001,No,Neutral
EXP13575,CUST13575,C003,No,Neutral
EXP13576,CUST13576,C002,No,Neutral
EXP13577,CUST13577,C004,Yes,Positive
EXP13578,CUST13578,C001,No,Neutral
EXP13579,CUST13579,C003,Yes,Positive
EXP13580,CUST13580,C002,Yes,Neutral
EXP13581,CUST13581,C005,No,Neutral
EXP13582,CUST13582,C004,No,Neutral
EXP13583,CUST13583,C005,Yes,Positive
EXP13584,CUST13584,C001,Yes,Positive
EXP13585,CUST13585,C002,Yes,Negative
EXP13586,CUST13586,C002,No,Negative
EXP13587,CUST13587,C004,No,Neutral
EXP13588,CUST13588,C001,Yes,Neutral
EXP13589,CUST13589,C001,No,Negative
EXP13590,CUST13590,C004,Yes,Negative
EXP13591,CUST13591,C005,Yes,Positive
EXP13592,CUST13592,C004,Yes,Positive
EXP13593,CUST13593,C005,Yes,Positive
EXP13594,CUST13594,C001,Yes,Negative
EXP13595,CUST13595,C003,No,Negative
EXP13596,CUST13596,C005,No,Neutral
EXP13597,CUST13597,C005,Yes,Neutral
EXP13598,CUST13598,C004,No,Neutral
EXP13599,CUST13599,C005,Yes,Negative
EXP13600,CUST13600,C003,Yes,Neutral
EXP13601,CUST13601,C002,No,Neutral
EXP13602,CUST13602,C004,Yes,Positive
EXP13603,CUST13603,C001,Yes,Neutral
EXP13604,CUST13604,C003,No,Negative
EXP13605,CUST13605,C005,Yes,Positive
EXP13606,CUST13606,C004,Yes,Positive
EXP13607,CUST13607,C002,Yes,Neutral
EXP13608,CUST13608,C005,No,Neutral
EXP13609,CUST13609,C001,No,Negative
EXP13610,CUST13610,C002,Yes,Positive
EXP13611,CUST13611,C004,Yes,Neutral
EXP13612,CUST13612,C005,Yes,Neutral
EXP13613,CUST13613,C003,Yes,Neutral
EXP13614,CUST13614,C004,Yes,Positive
EXP13615,CUST13615,C001,Yes,Positive
EXP13616,CUST13616,C001,No,Negative
EXP13617,CUST13617,C001,Yes,Positive
EXP13618,CUST13618,C003,Yes,Positive
EXP13619,CUST13619,C003,No,Neutral
EXP13620,CUST13620,C001,Yes,Neutral
EXP13621,CUST13621,C003,No,Negative
EXP13622,CUST13622,C005,Yes,Positive
EXP13623,CUST13623,C005,Yes,Positive
EXP13624,CUST13624,C003,Yes,Positive
EXP13625,CUST13625,C005,Yes,Positive
EXP13626,CUST13626,C005,No,Negative
EXP13627,CUST13627,C002,Yes,Positive
EXP13628,CUST13628,C004,Yes,Negative
EXP13629,CUST13629,C001,No,Negative
EXP13630,CUST13630,C001,Yes,Positive
EXP13631,CUST13631,C001,No,Neutral
EXP13632,CUST13632,C002,Yes,Positive
EXP13633,CUST13633,C002,Yes,Positive
EXP13634,CUST13634,C001,Yes,Positive
EXP13635,CUST13635,C005,No,Positive
EXP13636,CUST13636,C005,Yes,Positive
EXP13637,CUST13637,C005,Yes,Neutral
EXP13638,CUST13638,C003,Yes,Positive
EXP13639,CUST13639,C004,Yes,Positive
EXP13640,CUST13640,C001,Yes,Neutral
EXP13641,CUST13641,C001,Yes,Positive
EXP13642,CUST13642,C003,Yes,Positive
EXP13643,CUST13643,C004,Yes,Neutral
EXP13644,CUST13644,C002,Yes,Positive
EXP13645,CUST13645,C003,Yes,Positive
EXP13646,CUST13646,C005,Yes,Neutral
EXP13647,CUST13647,C002,Yes,Positive
EXP13648,CUST13648,C005,No,Neutral
EXP13649,CUST13649,C003,Yes,Negative
EXP13650,CUST13650,C003,Yes,Neutral
EXP13651,CUST13651,C003,Yes,Neutral
EXP13652,CUST13652,C001,Yes,Neutral
EXP13653,CUST13653,C004,Yes,Positive
EXP13654,CUST13654,C002,No,Neutral
EXP13655,CUST13655,C004,No,Neutral
EXP13656,CUST13656,C003,No,Neutral
EXP13657,CUST13657,C003,No,Negative
EXP13658,CUST13658,C001,Yes,Positive
EXP13659,CUST13659,C003,Yes,Negative
EXP13660,CUST13660,C005,Yes,Positive
EXP13661,CUST13661,C001,No,Neutral
EXP13662,CUST13662,C003,Yes,Positive
EXP13663,CUST13663,C003,Yes,Positive
EXP13664,CUST13664,C001,No,Neutral
EXP13665,CUST13665,C001,No,Negative
EXP13666,CUST13666,C001,Yes,Positive
EXP13667,CUST13667,C002,Yes,Positive
EXP13668,CUST13668,C003,Yes,Positive
EXP13669,CUST13669,C003,Yes,Positive
EXP13670,CUST13670,C005,Yes,Positive
EXP13671,CUST13671,C001,No,Neutral
EXP13672,CUST13672,C003,No,Neutral
EXP13673,CUST13673,C003,Yes,Negative
EXP13674,CUST13674,C003,Yes,Negative
EXP13675,CUST13675,C001,Yes,Negative
EXP13676,CUST13676,C004,Yes,Neutral
EXP13677,CUST13677,C005,No,Neutral
EXP13678,CUST13678,C003,No,Neutral
EXP13679,CUST13679,C001,Yes,Positive
EXP13680,CUST13680,C001,No,Neutral
EXP13681,CUST13681,C004,Yes,Neutral
EXP13682,CUST13682,C003,Yes,Positive
EXP13683,CUST13683,C004,Yes,Negative
EXP13684,CUST13684,C003,Yes,Positive
EXP13685,CUST13685,C002,Yes,Neutral
EXP13686,CUST13686,C002,Yes,Positive
EXP13687,CUST13687,C003,Yes,Neutral
EXP13688,CUST13688,C001,Yes,Positive
EXP13689,CUST13689,C001,No,Neutral
EXP13690,CUST13690,C004,Yes,Neutral
EXP13691,CUST13691,C005,Yes,Neutral
EXP13692,CUST13692,C001,Yes,Neutral
EXP13693,CUST13693,C005,No,Negative
EXP13694,CUST13694,C002,Yes,Positive
EXP13695,CUST13695,C001,Yes,Neutral
EXP13696,CUST13696,C004,No,Negative
EXP13697,CUST13697,C005,Yes,Positive
EXP13698,CUST13698,C001,No,Negative
EXP13699,CUST13699,C003,Yes,Positive
EXP13700,CUST13700,C005,Yes,Positive
EXP13701,CUST13701,C004,Yes,Positive
EXP13702,CUST13702,C003,Yes,Positive
EXP13703,CUST13703,C003,Yes,Positive
EXP13704,CUST13704,C005,Yes,Negative
EXP13705,CUST13705,C003,Yes,Positive
EXP13706,CUST13706,C001,Yes,Positive
EXP13707,CUST13707,C001,Yes,Neutral
EXP13708,CUST13708,C001,No,Neutral
EXP13709,CUST13709,C003,Yes,Negative
EXP13710,CUST13710,C005,Yes,Positive
EXP13711,CUST13711,C003,No,Neutral
EXP13712,CUST13712,C004,Yes,Positive
EXP13713,CUST13713,C003,No,Negative
EXP13714,CUST13714,C004,Yes,Positive
EXP13715,CUST13715,C003,Yes,Positive
EXP13716,CUST13716,C003,Yes,Positive
EXP13717,CUST13717,C001,Yes,Positive
EXP13718,CUST13718,C005,Yes,Neutral
EXP13719,CUST13719,C004,Yes,Negative
EXP13720,CUST13720,C004,No,Negative
EXP13721,CUST13721,C003,Yes,Positive
EXP13722,CUST13722,C001,Yes,Negative
EXP13723,CUST13723,C001,Yes,Positive
EXP13724,CUST13724,C001,Yes,Positive
EXP13725,CUST13725,C001,No,Neutral
EXP13726,CUST13726,C001,No,Neutral
EXP13727,CUST13727,C002,Yes,Neutral
EXP13728,CUST13728,C001,No,Positive
EXP13729,CUST13729,C004,Yes,Positive
EXP13730,CUST13730,C002,No,Negative
EXP13731,CUST13731,C005,Yes,Positive
EXP13732,CUST13732,C004,No,Neutral
EXP13733,CUST13733,C005,Yes,Neutral
EXP13734,CUST13734,C005,Yes,Neutral
EXP13735,CUST13735,C005,No,Positive
EXP13736,CUST13736,C002,No,Neutral
EXP13737,CUST13737,C003,Yes,Neutral
EXP13738,CUST13738,C005,Yes,Positive
EXP13739,CUST13739,C001,Yes,Positive
EXP13740,CUST13740,C004,Yes,Positive
EXP13741,CUST13741,C004,Yes,Positive
EXP13742,CUST13742,C005,Yes,Positive
EXP13743,CUST13743,C005,Yes,Neutral
EXP13744,CUST13744,C001,No,Neutral
EXP13745,CUST13745,C003,Yes,Neutral
EXP13746,CUST13746,C001,Yes,Positive
EXP13747,CUST13747,C002,Yes,Positive
EXP13748,CUST13748,C004,Yes,Neutral
EXP13749,CUST13749,C004,Yes,Positive
EXP13750,CUST13750,C004,Yes,Positive
EXP13751,CUST13751,C003,No,Negative
EXP13752,CUST13752,C001,No,Negative
EXP13753,CUST13753,C002,Yes,Positive
EXP13754,CUST13754,C003,Yes,Neutral
EXP13755,CUST13755,C002,Yes,Positive
EXP13756,CUST13756,C002,Yes,Positive
EXP13757,CUST13757,C004,Yes,Positive
EXP13758,CUST13758,C002,No,Negative
EXP13759,CUST13759,C003,Yes,Neutral
EXP13760,CUST13760,C004,No,Neutral
EXP13761,CUST13761,C002,Yes,Positive
EXP13762,CUST13762,C002,Yes,Positive
EXP13763,CUST13763,C004,Yes,Positive
EXP13764,CUST13764,C001,Yes,Negative
EXP13765,CUST13765,C004,Yes,Negative
EXP13766,CUST13766,C005,Yes,Positive
EXP13767,CUST13767,C005,No,Neutral
EXP13768,CUST13768,C003,No,Neutral
EXP13769,CUST13769,C003,Yes,Positive
EXP13770,CUST13770,C004,Yes,Positive
EXP13771,CUST13771,C003,No,Neutral
EXP13772,CUST13772,C002,Yes,Positive
EXP13773,CUST13773,C005,Yes,Positive
EXP13774,CUST13774,C005,Yes,Neutral
EXP13775,CUST13775,C002,Yes,Positive
