Survey_ID,Customer_ID,Survey_Date,Brand_Awareness,Brand_Recall,Brand_Preference,Product_Quality,Service_Quality,Value_for_Money,Customer_Satisfaction,Recommend_Brand,Purchase_Intent
SURV11632,CUST11632,2025-10-06,Yes,MegaMart,ValueHub,3,2,1,2,3,Low
SURV11633,CUST11633,2025-02-26,No,NovaMart,NovaMart,4,4,4,4,7,High
SURV11634,CUST11634,2025-04-06,Yes,MegaMart,NovaMart,3,2,2,2,3,Low
SURV11635,CUST11635,2025-02-20,Yes,ShopEase,ShopEase,3,2,3,3,7,Medium
SURV11636,CUST11636,2025-02-27,Yes,ShopEase,MegaMart,3,4,3,3,5,Medium
SURV11637,CUST11637,2025-08-11,Yes,MegaMart,UrbanCart,2,3,2,2,5,Low
SURV11638,CUST11638,2025-04-05,Yes,UrbanCart,NovaMart,3,1,1,2,4,Low
SURV11639,CUST11639,2025-02-08,Yes,ValueHub,ShopEase,3,3,3,3,7,Medium
SURV11640,CUST11640,2025-09-13,Yes,ShopEase,MegaMart,3,1,1,2,3,Low
SURV11641,CUST11641,2025-06-07,Yes,UrbanCart,NovaMart,3,3,2,3,7,Medium
SURV11642,CUST11642,2025-11-03,Yes,NovaMart,UrbanCart,4,4,4,4,8,High
SURV11643,CUST11643,2025-12-04,Yes,ShopEase,UrbanCart,2,2,1,2,5,Low
SURV11644,CUST11644,2025-10-22,Yes,MegaMart,MegaMart,4,3,1,3,5,Medium
SURV11645,CUST11645,2025-10-27,Yes,UrbanCart,UrbanCart,4,2,1,2,4,Low
SURV11646,CUST11646,2025-04-20,Yes,NovaMart,MegaMart,3,3,3,3,7,Medium
SURV11647,CUST11647,2025-03-26,Yes,ValueHub,UrbanCart,1,1,1,1,1,Very Low
SURV11648,CUST11648,2025-05-10,Yes,UrbanCart,NovaMart,4,2,3,3,7,Medium
SURV11649,CUST11649,2025-01-27,No,NovaMart,UrbanCart,4,4,3,4,7,High
SURV11650,CUST11650,2025-05-04,Yes,ShopEase,UrbanCart,4,4,5,4,8,High
SURV11651,CUST11651,2025-07-11,Yes,ShopEase,MegaMart,3,3,2,3,7,Medium
SURV11652,CUST11652,2025-05-21,Yes,UrbanCart,ValueHub,3,2,2,2,5,Low
SURV11653,CUST11653,2025-10-17,No,MegaMart,MegaMart,3,4,2,3,5,Medium
SURV11654,CUST11654,2025-01-04,Yes,NovaMart,ShopEase,5,5,4,5,10,Very High
SURV11655,CUST11655,2025-01-06,No,MegaMart,NovaMart,1,1,1,1,2,Very Low
SURV11656,CUST11656,2025-09-30,Yes,UrbanCart,UrbanCart,4,4,4,4,7,High
SURV11657,CUST11657,2025-12-24,Yes,ShopEase,NovaMart,2,2,1,2,3,Low
SURV11658,CUST11658,2025-03-02,Yes,ValueHub,NovaMart,4,4,4,4,7,High
SURV11659,CUST11659,2025-06-06,Yes,ShopEase,MegaMart,2,1,1,1,3,Very Low
SURV11660,CUST11660,2025-03-03,Yes,MegaMart,MegaMart,4,4,4,4,8,High
SURV11661,CUST11661,2025-04-06,Yes,MegaMart,UrbanCart,2,1,1,1,3,Very Low
SURV11662,CUST11662,2025-02-16,Yes,NovaMart,ValueHub,3,2,3,3,7,Medium
SURV11663,CUST11663,2025-05-17,No,UrbanCart,NovaMart,1,1,1,1,1,Very Low
SURV11664,CUST11664,2025-05-12,No,UrbanCart,NovaMart,2,1,1,1,1,Very Low
SURV11665,CUST11665,2025-10-01,Yes,NovaMart,NovaMart,3,3,4,3,7,Medium
SURV11666,CUST11666,2025-12-16,Yes,ValueHub,ValueHub,5,5,4,5,10,Very High
SURV11667,CUST11667,2025-06-08,Yes,UrbanCart,UrbanCart,2,1,2,2,3,Low
SURV11668,CUST11668,2025-08-03,Yes,UrbanCart,MegaMart,2,1,1,1,1,Very Low
SURV11669,CUST11669,2025-07-20,Yes,NovaMart,ValueHub,4,3,3,3,5,Medium
SURV11670,CUST11670,2025-09-24,Yes,UrbanCart,ShopEase,2,1,1,1,1,Very Low
SURV11671,CUST11671,2025-07-29,No,NovaMart,UrbanCart,3,3,1,2,5,Low
SURV11672,CUST11672,2025-10-25,Yes,ShopEase,UrbanCart,4,3,3,3,7,Medium
SURV11673,CUST11673,2025-04-08,Yes,UrbanCart,ValueHub,4,3,2,3,7,Medium
SURV11674,CUST11674,2025-04-09,Yes,ValueHub,ValueHub,3,3,2,3,7,Medium
SURV11675,CUST11675,2025-12-22,Yes,UrbanCart,ValueHub,4,4,3,4,7,High
SURV11676,CUST11676,2025-05-01,Yes,ValueHub,NovaMart,4,4,5,4,7,High
SURV11677,CUST11677,2025-05-29,No,ShopEase,ValueHub,4,4,4,4,7,High
SURV11678,CUST11678,2025-03-23,No,NovaMart,UrbanCart,5,4,4,4,8,High
SURV11679,CUST11679,2025-10-05,Yes,ShopEase,UrbanCart,3,2,1,2,3,Low
SURV11680,CUST11680,2025-07-04,Yes,ValueHub,ValueHub,3,2,2,2,5,Low
SURV11681,CUST11681,2025-12-11,Yes,NovaMart,UrbanCart,4,3,4,4,7,High
SURV11682,CUST11682,2025-11-05,Yes,ValueHub,ShopEase,3,2,2,2,4,Low
SURV11683,CUST11683,2025-04-20,Yes,MegaMart,NovaMart,2,3,3,3,6,Medium
SURV11684,CUST11684,2025-08-08,No,ValueHub,MegaMart,4,4,4,4,7,High
SURV11685,CUST11685,2025-12-04,No,NovaMart,UrbanCart,2,1,1,1,2,Very Low
SURV11686,CUST11686,2025-06-18,Yes,ValueHub,ValueHub,2,1,1,1,1,Very Low
SURV11687,CUST11687,2025-01-15,Yes,MegaMart,MegaMart,4,4,4,4,9,High
SURV11688,CUST11688,2025-12-03,Yes,NovaMart,NovaMart,5,5,5,5,9,Very High
SURV11689,CUST11689,2025-10-23,Yes,NovaMart,UrbanCart,3,3,3,3,7,Medium
SURV11690,CUST11690,2025-12-12,Yes,NovaMart,NovaMart,5,5,3,4,7,High
SURV11691,CUST11691,2025-08-06,Yes,MegaMart,ValueHub,2,2,1,2,3,Low
SURV11692,CUST11692,2025-06-03,Yes,ShopEase,UrbanCart,4,4,4,4,9,High
SURV11693,CUST11693,2025-10-12,Yes,ShopEase,UrbanCart,3,3,2,3,7,Medium
SURV11694,CUST11694,2025-09-12,Yes,NovaMart,ValueHub,4,3,4,4,7,High
SURV11695,CUST11695,2025-02-04,Yes,UrbanCart,ShopEase,3,2,2,2,4,Low
SURV11696,CUST11696,2025-11-17,Yes,ValueHub,MegaMart,3,2,2,2,4,Low
SURV11697,CUST11697,2025-09-11,Yes,ValueHub,NovaMart,3,2,1,2,5,Low
SURV11698,CUST11698,2025-05-11,Yes,MegaMart,ValueHub,3,3,2,3,5,Medium
SURV11699,CUST11699,2025-12-03,Yes,ValueHub,UrbanCart,3,3,3,3,6,Medium
SURV11700,CUST11700,2025-07-13,Yes,ValueHub,MegaMart,4,4,4,4,7,High
SURV11701,CUST11701,2025-08-19,Yes,ValueHub,MegaMart,5,5,5,5,10,Very High
SURV11702,CUST11702,2025-04-02,Yes,ShopEase,ShopEase,3,3,2,3,7,Medium
SURV11703,CUST11703,2025-12-18,Yes,MegaMart,ValueHub,3,2,4,3,7,Medium
SURV11704,CUST11704,2025-02-05,Yes,NovaMart,UrbanCart,2,3,2,2,4,Low
SURV11705,CUST11705,2025-04-06,Yes,ValueHub,MegaMart,4,4,3,4,9,High
SURV11706,CUST11706,2025-10-31,Yes,UrbanCart,ShopEase,2,2,1,2,4,Low
SURV11707,CUST11707,2025-03-09,No,ValueHub,NovaMart,3,2,1,2,3,Low
SURV11708,CUST11708,2025-10-07,Yes,MegaMart,MegaMart,4,4,3,4,9,High
SURV11709,CUST11709,2025-07-20,Yes,MegaMart,NovaMart,3,3,4,3,5,Medium
SURV11710,CUST11710,2025-06-01,Yes,NovaMart,ValueHub,4,4,3,4,8,High
SURV11711,CUST11711,2025-04-24,Yes,MegaMart,MegaMart,4,4,4,4,9,High
SURV11712,CUST11712,2025-01-27,No,MegaMart,ValueHub,2,1,2,2,4,Low
SURV11713,CUST11713,2025-08-05,Yes,MegaMart,MegaMart,3,1,2,2,3,Low
SURV11714,CUST11714,2025-12-12,Yes,MegaMart,NovaMart,4,3,3,3,6,Medium
SURV11715,CUST11715,2025-07-20,Yes,UrbanCart,NovaMart,3,1,1,2,3,Low
SURV11716,CUST11716,2025-03-16,Yes,NovaMart,UrbanCart,3,3,3,3,5,Medium
SURV11717,CUST11717,2025-05-20,Yes,NovaMart,UrbanCart,3,3,2,3,7,Medium
SURV11718,CUST11718,2025-05-16,Yes,ValueHub,NovaMart,3,2,1,2,4,Low
SURV11719,CUST11719,2025-01-02,Yes,MegaMart,NovaMart,2,3,2,2,3,Low
SURV11720,CUST11720,2025-04-18,Yes,NovaMart,MegaMart,2,1,1,1,1,Very Low
SURV11721,CUST11721,2025-11-28,Yes,ValueHub,ValueHub,4,3,2,3,5,Medium
SURV11722,CUST11722,2025-04-06,Yes,UrbanCart,NovaMart,5,5,4,5,9,Very High
SURV11723,CUST11723,2025-04-08,Yes,MegaMart,MegaMart,2,2,3,2,5,Low
SURV11724,CUST11724,2025-01-02,Yes,ShopEase,MegaMart,3,4,2,3,5,Medium
SURV11725,CUST11725,2025-11-05,Yes,ValueHub,MegaMart,4,3,4,4,8,High
SURV11726,CUST11726,2025-06-13,Yes,UrbanCart,ValueHub,3,3,1,2,3,Low
SURV11727,CUST11727,2025-02-03,No,MegaMart,UrbanCart,4,3,3,3,6,Medium
SURV11728,CUST11728,2025-06-19,Yes,UrbanCart,NovaMart,2,1,1,1,1,Very Low
SURV11729,CUST11729,2025-03-21,Yes,NovaMart,NovaMart,4,3,3,3,6,Medium
SURV11730,CUST11730,2025-12-02,Yes,ValueHub,UrbanCart,3,3,4,3,6,Medium
SURV11731,CUST11731,2025-05-10,No,UrbanCart,ShopEase,3,2,2,2,5,Low
SURV11732,CUST11732,2025-11-01,Yes,ValueHub,ShopEase,3,2,2,2,3,Low
SURV11733,CUST11733,2025-07-07,Yes,ShopEase,NovaMart,3,2,1,2,4,Low
SURV11734,CUST11734,2025-05-15,Yes,MegaMart,UrbanCart,4,3,2,3,5,Medium
SURV11735,CUST11735,2025-12-12,Yes,ValueHub,NovaMart,3,2,1,2,3,Low
SURV11736,CUST11736,2025-09-27,Yes,UrbanCart,MegaMart,4,4,4,4,7,High
SURV11737,CUST11737,2025-03-12,Yes,UrbanCart,UrbanCart,3,3,1,2,3,Low
SURV11738,CUST11738,2025-06-13,Yes,UrbanCart,UrbanCart,2,1,2,2,3,Low
SURV11739,CUST11739,2025-03-06,Yes,ShopEase,ShopEase,4,4,4,4,8,High
SURV11740,CUST11740,2025-12-27,No,UrbanCart,ValueHub,2,2,1,2,5,Low
SURV11741,CUST11741,2025-07-02,Yes,UrbanCart,ShopEase,3,4,4,4,7,High
SURV11742,CUST11742,2025-12-28,Yes,ShopEase,ValueHub,5,4,3,4,9,High
SURV11743,CUST11743,2025-10-13,No,UrbanCart,ShopEase,2,1,1,1,2,Very Low
SURV11744,CUST11744,2025-05-12,Yes,ShopEase,MegaMart,5,5,5,5,10,Very High
SURV11745,CUST11745,2025-05-27,Yes,ShopEase,MegaMart,4,5,4,4,9,High
SURV11746,CUST11746,2025-06-20,Yes,ShopEase,UrbanCart,5,5,4,5,10,Very High
SURV11747,CUST11747,2025-05-10,Yes,ValueHub,MegaMart,3,2,4,3,7,Medium
SURV11748,CUST11748,2025-11-18,Yes,NovaMart,MegaMart,2,2,1,2,5,Low
SURV11749,CUST11749,2025-02-13,Yes,ValueHub,ValueHub,2,1,1,1,3,Very Low
SURV11750,CUST11750,2025-08-20,Yes,ShopEase,ValueHub,2,2,2,2,4,Low
SURV11751,CUST11751,2025-01-17,Yes,NovaMart,MegaMart,3,2,3,3,6,Medium
SURV11752,CUST11752,2025-05-26,Yes,MegaMart,ShopEase,5,5,5,5,9,Very High
SURV11753,CUST11753,2025-01-30,Yes,MegaMart,MegaMart,3,1,2,2,3,Low
SURV11754,CUST11754,2025-05-20,Yes,ValueHub,MegaMart,2,2,2,2,4,Low
SURV11755,CUST11755,2025-05-18,Yes,MegaMart,ValueHub,4,5,3,4,8,High
SURV11756,CUST11756,2025-01-28,Yes,MegaMart,NovaMart,3,2,2,2,4,Low
SURV11757,CUST11757,2025-11-16,Yes,ValueHub,ValueHub,3,3,3,3,7,Medium
SURV11758,CUST11758,2025-06-04,Yes,UrbanCart,UrbanCart,2,1,1,1,2,Very Low
SURV11759,CUST11759,2025-12-14,Yes,UrbanCart,MegaMart,3,2,1,2,5,Low
SURV11760,CUST11760,2025-07-12,Yes,MegaMart,MegaMart,4,4,3,4,9,High
SURV11761,CUST11761,2025-10-10,Yes,NovaMart,NovaMart,3,2,2,2,5,Low
SURV11762,CUST11762,2025-11-17,Yes,UrbanCart,ValueHub,2,2,2,2,3,Low
SURV11763,CUST11763,2025-12-05,No,NovaMart,UrbanCart,3,3,2,3,7,Medium
SURV11764,CUST11764,2025-03-13,No,ValueHub,UrbanCart,3,1,3,2,4,Low
SURV11765,CUST11765,2025-06-10,Yes,MegaMart,UrbanCart,4,3,2,3,7,Medium
SURV11766,CUST11766,2025-01-15,Yes,ValueHub,NovaMart,3,3,3,3,5,Medium
SURV11767,CUST11767,2025-11-10,Yes,ShopEase,ValueHub,4,3,3,3,6,Medium
SURV11768,CUST11768,2025-09-28,No,ValueHub,ShopEase,3,2,2,2,5,Low
SURV11769,CUST11769,2025-05-25,Yes,ValueHub,ValueHub,4,4,3,4,8,High
SURV11770,CUST11770,2025-02-14,No,UrbanCart,MegaMart,4,4,5,4,8,High
SURV11771,CUST11771,2025-01-29,Yes,ShopEase,UrbanCart,5,4,3,4,8,High
SURV11772,CUST11772,2025-08-14,Yes,ValueHub,ShopEase,4,3,4,4,7,High
SURV11773,CUST11773,2025-04-01,Yes,ValueHub,MegaMart,4,2,1,2,4,Low
SURV11774,CUST11774,2025-07-02,Yes,ValueHub,ShopEase,3,1,1,2,4,Low
SURV11775,CUST11775,2025-08-23,Yes,ShopEase,MegaMart,4,3,2,3,5,Medium
SURV11776,CUST11776,2025-08-19,Yes,UrbanCart,ValueHub,2,1,1,1,3,Very Low
SURV11777,CUST11777,2025-05-25,Yes,MegaMart,ValueHub,3,1,1,2,3,Low
SURV11778,CUST11778,2025-05-17,Yes,MegaMart,ShopEase,3,1,1,2,4,Low
SURV11779,CUST11779,2025-09-07,Yes,NovaMart,MegaMart,3,3,3,3,5,Medium
SURV11780,CUST11780,2025-04-06,Yes,NovaMart,UrbanCart,3,3,3,3,6,Medium
SURV11781,CUST11781,2025-12-23,No,ShopEase,ValueHub,4,4,4,4,7,High
SURV11782,CUST11782,2025-12-18,No,ValueHub,UrbanCart,4,2,1,2,5,Low
SURV11783,CUST11783,2025-09-10,Yes,UrbanCart,UrbanCart,3,3,2,3,7,Medium
SURV11784,CUST11784,2025-06-27,Yes,ShopEase,ValueHub,2,2,1,2,4,Low
SURV11785,CUST11785,2025-07-27,No,ValueHub,NovaMart,4,3,3,3,7,Medium
SURV11786,CUST11786,2025-01-28,Yes,ValueHub,ValueHub,5,5,4,5,10,Very High
SURV11787,CUST11787,2025-05-04,No,ShopEase,ValueHub,4,4,5,4,7,High
SURV11788,CUST11788,2025-06-30,Yes,UrbanCart,ShopEase,3,3,4,3,6,Medium
SURV11789,CUST11789,2025-07-07,Yes,ShopEase,ValueHub,3,2,2,2,4,Low
SURV11790,CUST11790,2025-12-18,Yes,ValueHub,ValueHub,4,4,3,4,8,High
SURV11791,CUST11791,2025-07-22,No,MegaMart,NovaMart,2,2,3,2,3,Low
SURV11792,CUST11792,2025-04-10,Yes,UrbanCart,UrbanCart,2,2,2,2,3,Low
SURV11793,CUST11793,2025-03-12,Yes,MegaMart,NovaMart,4,3,4,4,9,High
SURV11794,CUST11794,2025-01-04,Yes,UrbanCart,ShopEase,3,3,4,3,6,Medium
SURV11795,CUST11795,2025-12-10,Yes,UrbanCart,NovaMart,3,2,3,3,7,Medium
SURV11796,CUST11796,2025-10-13,Yes,MegaMart,NovaMart,4,5,4,4,9,High
SURV11797,CUST11797,2025-09-27,Yes,UrbanCart,ValueHub,3,2,4,3,5,Medium
SURV11798,CUST11798,2025-02-13,Yes,MegaMart,ValueHub,4,3,2,3,5,Medium
SURV11799,CUST11799,2025-03-11,Yes,UrbanCart,ShopEase,2,2,2,2,5,Low
SURV11800,CUST11800,2025-08-22,Yes,MegaMart,MegaMart,3,3,2,3,5,Medium
SURV11801,CUST11801,2025-12-25,Yes,MegaMart,ValueHub,3,3,2,3,7,Medium
SURV11802,CUST11802,2025-12-15,Yes,MegaMart,MegaMart,3,2,3,3,5,Medium
SURV11803,CUST11803,2025-04-29,Yes,UrbanCart,UrbanCart,4,3,2,3,7,Medium
SURV11804,CUST11804,2025-05-05,Yes,UrbanCart,NovaMart,2,1,2,2,4,Low
SURV11805,CUST11805,2025-07-28,Yes,ValueHub,ValueHub,4,3,4,4,9,High
SURV11806,CUST11806,2025-05-06,Yes,ShopEase,NovaMart,3,2,2,2,3,Low
SURV11807,CUST11807,2025-05-20,Yes,ShopEase,ShopEase,2,2,1,2,4,Low
SURV11808,CUST11808,2025-10-27,Yes,NovaMart,ValueHub,2,1,1,1,2,Very Low
SURV11809,CUST11809,2025-02-26,Yes,UrbanCart,UrbanCart,5,4,5,5,9,Very High
SURV11810,CUST11810,2025-08-05,Yes,ShopEase,UrbanCart,4,2,3,3,6,Medium
SURV11811,CUST11811,2025-04-02,No,ShopEase,ShopEase,3,3,1,2,3,Low
SURV11812,CUST11812,2025-08-17,No,MegaMart,ValueHub,4,5,4,4,7,High
SURV11813,CUST11813,2025-09-28,Yes,ShopEase,UrbanCart,5,5,4,5,9,Very High
SURV11814,CUST11814,2025-02-28,Yes,MegaMart,ShopEase,3,3,2,3,5,Medium
SURV11815,CUST11815,2025-03-14,Yes,NovaMart,MegaMart,4,3,3,3,5,Medium
SURV11816,CUST11816,2025-04-15,Yes,ShopEase,NovaMart,4,4,4,4,9,High
SURV11817,CUST11817,2025-02-20,Yes,UrbanCart,ShopEase,1,1,2,1,2,Very Low
SURV11818,CUST11818,2025-10-13,Yes,ValueHub,UrbanCart,4,5,3,4,9,High
SURV11819,CUST11819,2025-10-30,Yes,NovaMart,UrbanCart,5,2,4,4,8,High
SURV11820,CUST11820,2025-05-05,Yes,UrbanCart,ShopEase,5,4,4,4,7,High
SURV11821,CUST11821,2025-09-29,Yes,ValueHub,ShopEase,2,2,1,2,5,Low
SURV11822,CUST11822,2025-09-22,Yes,ShopEase,UrbanCart,3,3,2,3,5,Medium
SURV11823,CUST11823,2025-05-19,Yes,MegaMart,ShopEase,5,5,4,5,10,Very High
SURV11824,CUST11824,2025-11-05,Yes,MegaMart,ValueHub,4,3,3,3,7,Medium
SURV11825,CUST11825,2025-04-25,Yes,NovaMart,MegaMart,3,2,3,3,6,Medium
SURV11826,CUST11826,2025-01-09,Yes,ShopEase,MegaMart,4,5,3,4,9,High
SURV11827,CUST11827,2025-09-17,Yes,ValueHub,NovaMart,3,3,1,2,5,Low
SURV11828,CUST11828,2025-01-03,Yes,ValueHub,ValueHub,3,3,2,3,5,Medium
SURV11829,CUST11829,2025-02-09,Yes,ShopEase,NovaMart,3,2,3,3,7,Medium
SURV11830,CUST11830,2025-12-30,Yes,MegaMart,UrbanCart,2,1,1,1,2,Very Low
SURV11831,CUST11831,2025-02-12,Yes,MegaMart,ValueHub,4,4,4,4,9,High
SURV11832,CUST11832,2025-03-26,Yes,MegaMart,UrbanCart,3,2,2,2,5,Low
SURV11833,CUST11833,2025-01-19,Yes,NovaMart,ValueHub,3,2,3,3,5,Medium
SURV11834,CUST11834,2025-09-02,Yes,ValueHub,ValueHub,2,2,1,2,4,Low
SURV11835,CUST11835,2025-09-28,Yes,NovaMart,MegaMart,4,5,4,4,7,High
SURV11836,CUST11836,2025-09-20,Yes,MegaMart,UrbanCart,2,1,1,1,1,Very Low
SURV11837,CUST11837,2025-04-05,Yes,ValueHub,NovaMart,4,4,4,4,9,High
SURV11838,CUST11838,2025-09-08,Yes,MegaMart,UrbanCart,4,4,4,4,8,High
SURV11839,CUST11839,2025-09-12,Yes,NovaMart,ValueHub,3,1,1,2,5,Low
SURV11840,CUST11840,2025-05-11,Yes,MegaMart,NovaMart,2,3,1,2,3,Low
SURV11841,CUST11841,2025-05-07,Yes,ValueHub,ValueHub,5,5,3,4,8,High
SURV11842,CUST11842,2025-09-18,Yes,NovaMart,UrbanCart,3,3,2,3,6,Medium
SURV11843,CUST11843,2025-05-07,Yes,ShopEase,NovaMart,2,1,1,1,2,Very Low
SURV11844,CUST11844,2025-11-21,Yes,UrbanCart,ValueHub,2,3,1,2,4,Low
SURV11845,CUST11845,2025-08-19,Yes,ShopEase,ShopEase,2,2,3,2,5,Low
SURV11846,CUST11846,2025-08-26,Yes,UrbanCart,ShopEase,3,2,3,3,7,Medium
SURV11847,CUST11847,2025-12-29,Yes,MegaMart,MegaMart,4,4,4,4,7,High
SURV11848,CUST11848,2025-02-26,Yes,ValueHub,ValueHub,3,2,1,2,5,Low
SURV11849,CUST11849,2025-05-30,Yes,ValueHub,ValueHub,5,5,4,5,10,Very High
SURV11850,CUST11850,2025-04-06,Yes,ValueHub,NovaMart,4,3,3,3,6,Medium
SURV11851,CUST11851,2025-03-23,Yes,MegaMart,UrbanCart,3,2,2,2,4,Low
SURV11852,CUST11852,2025-03-03,Yes,ValueHub,UrbanCart,2,1,1,1,2,Very Low
SURV11853,CUST11853,2025-04-21,Yes,ValueHub,NovaMart,3,4,4,4,9,High
SURV11854,CUST11854,2025-01-20,Yes,UrbanCart,NovaMart,3,4,4,4,8,High
SURV11855,CUST11855,2025-12-20,Yes,ShopEase,ValueHub,4,3,3,3,5,Medium
SURV11856,CUST11856,2025-10-14,No,NovaMart,UrbanCart,3,2,2,2,5,Low
SURV11857,CUST11857,2025-11-25,Yes,ShopEase,UrbanCart,4,2,4,3,7,Medium
SURV11858,CUST11858,2025-02-28,Yes,NovaMart,UrbanCart,3,3,3,3,7,Medium
SURV11859,CUST11859,2025-10-19,Yes,NovaMart,ValueHub,3,2,2,2,3,Low
SURV11860,CUST11860,2025-02-04,Yes,UrbanCart,NovaMart,3,3,3,3,7,Medium
SURV11861,CUST11861,2025-10-03,Yes,MegaMart,MegaMart,2,3,2,2,3,Low
SURV11862,CUST11862,2025-09-13,Yes,UrbanCart,UrbanCart,4,3,2,3,6,Medium
SURV11863,CUST11863,2025-04-16,Yes,ValueHub,MegaMart,1,1,1,1,3,Very Low
SURV11864,CUST11864,2025-10-26,Yes,ShopEase,NovaMart,5,5,2,4,8,High
SURV11865,CUST11865,2025-09-25,Yes,MegaMart,NovaMart,5,4,3,4,7,High
SURV11866,CUST11866,2025-08-10,Yes,ValueHub,NovaMart,5,4,4,4,9,High
SURV11867,CUST11867,2025-11-11,Yes,UrbanCart,NovaMart,3,2,3,3,6,Medium
SURV11868,CUST11868,2025-04-16,Yes,ValueHub,ShopEase,4,3,5,4,8,High
SURV11869,CUST11869,2025-04-02,Yes,MegaMart,UrbanCart,5,3,3,4,7,High
SURV11870,CUST11870,2025-09-24,Yes,ShopEase,MegaMart,4,5,4,4,9,High
SURV11871,CUST11871,2025-09-10,No,MegaMart,MegaMart,5,5,5,5,10,Very High
SURV11872,CUST11872,2025-12-14,Yes,MegaMart,UrbanCart,4,2,1,2,5,Low
SURV11873,CUST11873,2025-03-18,Yes,ShopEase,ShopEase,4,3,4,4,7,High
SURV11874,CUST11874,2025-08-29,Yes,MegaMart,ValueHub,3,3,2,3,6,Medium
SURV11875,CUST11875,2025-05-07,Yes,MegaMart,NovaMart,2,2,2,2,4,Low
SURV11876,CUST11876,2025-03-25,No,ValueHub,MegaMart,3,1,2,2,5,Low
SURV11877,CUST11877,2025-03-16,Yes,NovaMart,UrbanCart,4,2,2,3,7,Medium
SURV11878,CUST11878,2025-09-04,Yes,MegaMart,ValueHub,2,1,2,2,4,Low
SURV11879,CUST11879,2025-07-17,Yes,MegaMart,ValueHub,3,2,3,3,6,Medium
SURV11880,CUST11880,2025-08-02,Yes,ShopEase,ShopEase,4,4,3,4,8,High
SURV11881,CUST11881,2025-01-29,Yes,MegaMart,NovaMart,5,5,3,4,7,High
SURV11882,CUST11882,2025-01-02,Yes,UrbanCart,NovaMart,3,2,1,2,4,Low
SURV11883,CUST11883,2025-04-05,Yes,ShopEase,MegaMart,3,3,3,3,6,Medium
SURV11884,CUST11884,2025-06-14,Yes,ValueHub,NovaMart,3,2,2,2,5,Low
SURV11885,CUST11885,2025-08-31,Yes,UrbanCart,UrbanCart,3,2,2,2,4,Low
SURV11886,CUST11886,2025-11-08,Yes,ValueHub,ShopEase,4,3,2,3,7,Medium
SURV11887,CUST11887,2025-04-22,Yes,UrbanCart,NovaMart,3,4,4,4,9,High
SURV11888,CUST11888,2025-04-06,Yes,ShopEase,UrbanCart,3,3,2,3,5,Medium
SURV11889,CUST11889,2025-12-14,Yes,NovaMart,ValueHub,3,2,1,2,3,Low
SURV11890,CUST11890,2025-12-19,Yes,ShopEase,ValueHub,3,4,3,3,6,Medium
SURV11891,CUST11891,2025-01-16,Yes,UrbanCart,NovaMart,2,3,3,3,6,Medium
SURV11892,CUST11892,2025-02-09,No,UrbanCart,NovaMart,3,4,4,4,7,High
SURV11893,CUST11893,2025-09-17,Yes,MegaMart,NovaMart,4,5,4,4,9,High
SURV11894,CUST11894,2025-10-30,Yes,UrbanCart,UrbanCart,3,3,3,3,7,Medium
SURV11895,CUST11895,2025-05-28,Yes,NovaMart,ShopEase,5,5,5,5,9,Very High
SURV11896,CUST11896,2025-08-16,Yes,ValueHub,ValueHub,3,3,4,3,7,Medium
SURV11897,CUST11897,2025-10-05,Yes,UrbanCart,MegaMart,5,5,5,5,10,Very High
SURV11898,CUST11898,2025-09-11,Yes,UrbanCart,ShopEase,2,1,1,1,2,Very Low
SURV11899,CUST11899,2025-02-09,Yes,UrbanCart,ShopEase,4,4,4,4,8,High
SURV11900,CUST11900,2025-01-22,Yes,UrbanCart,ValueHub,2,1,2,2,5,Low
SURV11901,CUST11901,2025-03-10,Yes,UrbanCart,UrbanCart,5,5,3,4,9,High
SURV11902,CUST11902,2025-10-25,No,ShopEase,UrbanCart,3,3,2,3,5,Medium
SURV11903,CUST11903,2025-08-18,Yes,MegaMart,UrbanCart,2,1,1,1,1,Very Low
SURV11904,CUST11904,2025-07-18,Yes,ShopEase,ShopEase,5,5,4,5,9,Very High
SURV11905,CUST11905,2025-12-22,Yes,ValueHub,UrbanCart,2,2,2,2,4,Low
SURV11906,CUST11906,2025-01-20,Yes,NovaMart,NovaMart,3,2,2,2,5,Low
SURV11907,CUST11907,2025-12-16,Yes,MegaMart,MegaMart,2,1,1,1,3,Very Low
SURV11908,CUST11908,2025-01-21,Yes,NovaMart,ValueHub,4,4,2,3,5,Medium
SURV11909,CUST11909,2025-05-16,Yes,ShopEase,MegaMart,2,2,2,2,5,Low
SURV11910,CUST11910,2025-01-26,Yes,MegaMart,ValueHub,3,2,3,3,5,Medium
SURV11911,CUST11911,2025-04-07,Yes,NovaMart,ValueHub,4,4,4,4,8,High
SURV11912,CUST11912,2025-03-05,No,NovaMart,NovaMart,4,2,3,3,7,Medium
SURV11913,CUST11913,2025-03-27,Yes,UrbanCart,ValueHub,3,3,3,3,5,Medium
SURV11914,CUST11914,2025-11-24,Yes,ShopEase,MegaMart,3,1,1,2,4,Low
SURV11915,CUST11915,2025-12-04,Yes,ShopEase,ShopEase,2,1,2,2,5,Low
SURV11916,CUST11916,2025-10-14,Yes,ShopEase,UrbanCart,2,3,2,2,3,Low
SURV11917,CUST11917,2025-06-26,Yes,ValueHub,UrbanCart,3,4,4,4,7,High
